Phase,ID,Time_uS,Delta_uS,SCH_Deg_s_X,SCH_Deg_s_Y,SCH_Deg_s_Z,SCH_G_X,SCH_G_Y,SCH_G_Z,ADXL_G_X,ADXL_G_Y,ADXL_G_Z,BNO_G_X,BNO_G_Y,BNO_G_Z,BNO_Deg_s_X,BNO_Deg_s_Y,BNO_Deg_s_Z,BNO_Mag_X,BNO_Mag_Y,BNO_Mag_Z
2,A,20918580,1991,,,,,,,0.134,0.005,-1.003,,,,,,,,,
2,B,20919681,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
2,S,20919681,2032,1.760,2.400,2.400,0.034,0.022,-1.926,,,,,,,,,,,,
2,A,20923558,4978,,,,,,,0.131,0.007,-1.008,,,,,,,,,
2,B,20924422,4741,,,,,,,,,,-0.002,0.039,-1.019,,,,,,
2,S,20924422,4741,1.760,1.760,1.760,0.029,0.027,-1.919,,,,,,,,,,,,
2,A,20926545,2987,,,,,,,0.131,0.006,-1.012,,,,,,,,,
2,B,20927790,3368,,,,,,,,,,,,,,,,39.875,-95.500,16.062
2,S,20927790,3368,1.120,1.120,1.760,0.031,0.028,-1.919,,,,,,,,,,,,
2,A,20928537,1992,,,,,,,0.135,0.003,-1.013,,,,,,,,,
2,B,20929841,2051,,,,,,,,,,,,,0.000,0.000,0.000,,,
2,S,20929841,2051,0.800,1.120,2.080,0.035,0.027,-1.923,,,,,,,,,,,,
2,A,20933515,4978,,,,,,,0.134,0.005,-1.015,,,,,,,,,
2,B,20933905,4064,,,,,,,,,,-0.004,0.042,-1.008,,,,,,
2,S,20933905,6096,0.480,1.120,2.720,0.036,0.021,-1.939,,,,,,,,,,,,
2,A,20935506,1991,,,,,,,0.133,0.003,-1.013,,,,,,,,,
2,B,20936615,2710,,,,,,,,,,,,,,,,40.062,-95.312,15.438
2,S,20936615,678,1.120,0.800,2.720,0.036,0.021,-1.941,,,,,,,,,,,,
2,A,20937498,1992,,,,,,,0.131,0.003,-1.016,,,,,,,,,
2,B,20938647,2032,,,,,,,,,,-0.001,0.040,-1.014,,,,,,
2,S,20938647,2032,1.440,0.800,3.040,0.036,0.021,-1.943,,,,,,,,,,,,
2,A,20941480,3982,,,,,,,0.127,0.003,-1.017,,,,,,,,,
2,B,20942033,3386,,,,,,,,,,,,,0.000,0.000,0.000,,,
2,S,20942033,3386,1.760,0.480,2.400,0.038,0.023,-1.944,,,,,,,,,,,,
2,A,20943471,1991,,,,,,,0.128,0.004,-1.020,,,,,,,,,
2,B,20944065,2032,,,,,,,,,,-0.001,0.042,-1.021,,,,,,
2,S,20944065,2032,1.120,0.800,2.080,0.041,0.025,-1.945,,,,,,,,,,,,
2,A,20946458,2987,,,,,,,0.125,0.004,-1.024,,,,,,,,,
2,B,20947452,3387,,,,,,,,,,,,,,,,40.312,-98.125,16.375
2,S,20947452,3387,0.480,1.120,2.080,0.046,0.025,-1.949,,,,,,,,,,,,
2,A,20948450,1992,,,,,,,0.128,0.004,-1.028,,,,,,,,,
2,B,20949484,2032,,,,,,,,,,0.006,0.039,-1.020,,,,,,
2,S,20949484,2032,0.800,1.440,2.400,0.048,0.025,-1.952,,,,,,,,,,,,
2,A,20952432,3982,,,,,,,0.124,0.003,-1.019,,,,,,,,,
2,B,20952871,3387,,,,,,,,,,,,,0.000,0.000,0.000,,,
2,S,20952871,3387,1.120,1.440,2.080,0.051,0.023,-1.956,,,,,,,,,,,,
2,A,20954423,1991,,,,,,,0.128,0.003,-1.014,,,,,,,,,
2,B,20955580,2709,,,,,,,,,,,,,,,,39.438,-95.062,16.062
2,S,20955580,2709,1.760,1.440,2.080,0.051,0.021,-1.953,,,,,,,,,,,,
2,A,20957410,2987,,,,,,,0.130,0.002,-1.009,,,,,,,,,
2,B,20958948,3368,,,,,,,,,,0.006,0.041,-1.026,,,,,,
2,S,20958948,3368,2.080,1.760,2.080,0.050,0.020,-1.944,,,,,,,,,,,,
2,A,20961393,3983,,,,,,,0.129,0.001,-1.001,,,,,,,,,
2,B,20961677,2729,,,,,,,,,,,,,0.000,0.000,0.000,,,
2,S,20961677,2729,2.080,2.080,2.080,0.048,0.021,-1.933,,,,,,,,,,,,
2,A,20965375,3982,,,,,,,0.131,0.002,-1.000,,,,,,,,,
2,B,20966418,4741,,,,,,,,,,0.001,0.036,-1.010,,,,,,
2,S,20966418,4741,2.080,2.400,1.760,0.045,0.021,-1.920,,,,,,,,,,,,
2,A,20968362,2987,,,,,,,0.131,0.001,-1.001,,,,,,,,,
2,B,20969805,3387,,,,,,,,,,,,,,,,41.062,-96.625,15.250
2,S,20969805,3387,2.080,1.760,1.760,0.045,0.018,-1.913,,,,,,,,,,,,
2,A,20971349,2987,,,,,,,0.128,0.000,-0.999,,,,,,,,,
2,B,20971837,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
2,S,20971837,2032,1.760,1.440,2.080,0.044,0.017,-1.911,,,,,,,,,,,,
2,A,20974336,2987,,,,,,,0.128,-0.000,-0.999,,,,,,,,,
2,B,20975224,3387,,,,,,,,,,0.001,0.041,-1.007,,,,,,
2,S,20975224,3387,1.120,1.120,2.720,0.042,0.018,-1.909,,,,,,,,,,,,
2,A,20977323,2987,,,,,,,0.128,0.000,-0.998,,,,,,,,,
2,B,20978610,3386,,,,,,,,,,,,,,,,39.625,-96.375,16.375
2,S,20978610,3386,0.480,1.440,2.720,0.043,0.018,-1.908,,,,,,,,,,,,
2,A,20979314,1991,,,,,,,0.130,-0.002,-0.998,,,,,,,,,
2,B,20980642,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
2,S,20980642,2032,0.480,1.120,2.400,0.042,0.016,-1.907,,,,,,,,,,,,
2,A,20984292,4978,,,,,,,0.127,-0.003,-1.008,,,,,,,,,
2,B,20984707,4065,,,,,,,,,,0.001,0.037,-1.004,,,,,,
2,S,20984707,4065,0.480,0.800,2.400,0.043,0.012,-1.908,,,,,,,,,,,,
2,A,20986284,1992,,,,,,,0.126,-0.005,-1.010,,,,,,,,,
2,B,20987416,2709,,,,,,,,,,0.005,0.034,-1.007,,,,,,
2,S,20987416,2709,0.800,1.120,2.720,0.047,0.010,-1.913,,,,,,,,,,,,
2,A,20989271,2987,,,,,,,0.125,-0.004,-1.014,,,,,,,,,
2,B,20990803,3387,,,,,,,,,,,,,,,,40.250,-96.688,15.750
2,S,20990803,3387,1.120,1.440,2.720,0.053,0.006,-1.926,,,,,,,,,,,,
2,A,20992258,2987,,,,,,,0.123,-0.004,-1.017,,,,,,,,,
2,B,20992835,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
2,S,20992835,2032,0.800,1.440,2.400,0.054,0.003,-1.934,,,,,,,,,,,,
2,A,20995245,2987,,,,,,,0.124,-0.005,-1.019,,,,,,,,,
2,B,20996222,3387,,,,,,,,,,0.006,0.032,-1.020,,,,,,
2,S,20996222,3387,0.480,1.120,1.760,0.055,0.002,-1.942,,,,,,,,,,,,
2,A,20998232,2987,,,,,,,0.124,-0.005,-1.022,,,,,,,,,
2,B,20999608,3386,,,,,,,,,,,,,,,,40.250,-96.188,16.312
2,S,20999608,3386,0.160,1.440,1.760,0.057,0.004,-1.945,,,,,,,,,,,,
2,A,21001218,2986,,,,,,,0.126,-0.006,-1.020,,,,,,,,,
2,B,21001640,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
2,S,21001640,2032,0.800,1.440,2.080,0.059,0.005,-1.947,,,,,,,,,,,,
2,A,21004205,2987,,,,,,,0.126,-0.008,-1.017,,,,,,,,,
2,B,21005027,3387,,,,,,,,,,0.011,0.028,-1.020,,,,,,
2,S,21005027,3387,1.120,1.120,2.720,0.059,0.005,-1.948,,,,,,,,,,,,
2,A,21007192,2987,,,,,,,0.128,-0.008,-1.012,,,,,,,,,
2,B,21008414,3387,,,,,,,,,,,,,,,,40.562,-95.188,15.000
2,S,21008414,3387,1.120,0.800,2.720,0.055,0.003,-1.948,,,,,,,,,,,,
2,A,21009184,1992,,,,,,,0.129,-0.006,-1.012,,,,,,,,,
2,B,21010446,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
2,S,21010446,2032,1.440,1.120,2.720,0.051,0.003,-1.945,,,,,,,,,,,,
2,A,21014162,4978,,,,,,,0.130,-0.005,-1.004,,,,,,,,,
2,B,21014510,4064,,,,,,,,,,0.008,0.028,-1.022,,,,,,
2,S,21014510,4064,1.120,2.080,2.080,0.047,0.005,-1.933,,,,,,,,,,,,
2,A,21016153,1991,,,,,,,0.127,-0.005,-1.001,,,,,,,,,
2,B,21017219,2709,,,,,,,,,,0.000,0.030,-1.009,,,,,,
2,S,21017219,2709,0.800,2.720,2.080,0.046,0.005,-1.924,,,,,,,,,,,,
2,A,21019140,2987,,,,,,,0.131,-0.004,-0.998,,,,,,,,,
2,B,21020606,3387,,,,,,,,,,,,,,,,39.688,-95.812,15.875
2,S,21020606,3387,1.440,2.400,2.080,0.043,0.005,-1.912,,,,,,,,,,,,
2,A,21022127,2987,,,,,,,0.135,-0.005,-0.997,,,,,,,,,
2,B,21022638,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
2,S,21022638,2032,1.120,1.440,2.400,0.040,0.005,-1.907,,,,,,,,,,,,
2,A,21025115,2988,,,,,,,0.134,-0.004,-0.997,,,,,,,,,
2,B,21026025,3387,,,,,,,,,,,,,,,,41.375,-96.250,15.062
2,S,21026025,3387,0.800,0.160,2.080,0.036,0.005,-1.904,,,,,,,,,,,,
2,A,21028101,2986,,,,,,,0.136,-0.007,-0.994,,,,,,,,,
2,B,21029412,3387,,,,,,,,,,-0.002,0.031,-1.003,,,,,,
2,S,21029412,6096,0.800,0.800,1.760,0.030,0.006,-1.905,,,,,,,,,,,,
2,A,21032084,3983,,,,,,,0.133,-0.003,-0.999,,,,,,,,,
2,B,21032799,3387,,,,,,,,,,,,,0.000,0.000,0.000,,,
2,S,21032799,678,0.160,1.440,1.760,0.030,0.007,-1.905,,,,,,,,,,,,
2,A,21035071,2987,,,,,,,0.132,-0.004,-1.006,,,,,,,,,
2,B,21035508,2709,,,,,,,,,,-0.003,0.033,-1.005,,,,,,
2,S,21035508,2709,-0.160,1.440,2.080,0.030,0.008,-1.907,,,,,,,,,,,,
2,A,21038058,2987,,,,,,,0.130,-0.003,-1.011,,,,,,,,,
2,B,21038895,3387,,,,,,,,,,,,,,,,39.062,-97.625,16.875
2,S,21038895,3387,-0.160,1.120,2.720,0.035,0.009,-1.915,,,,,,,,,,,,
2,A,21040050,1992,,,,,,,0.131,-0.002,-1.013,,,,,,,,,
2,B,21041604,2709,,,,,,,,,,,,,0.000,0.000,0.000,,,
2,S,21041604,2709,0.800,0.800,2.400,0.040,0.011,-1.925,,,,,,,,,,,,
2,A,21044032,3982,,,,,,,0.130,-0.002,-1.022,,,,,,,,,
2,B,21044991,3387,,,,,,,,,,-0.002,0.032,-1.012,,,,,,
2,S,21044991,3387,1.120,0.160,1.760,0.042,0.012,-1.938,,,,,,,,,,,,
2,A,21047019,2987,,,,,,,0.131,-0.002,-1.022,,,,,,,,,
2,B,21047700,2709,,,,,,,,,,,,,,,,40.812,-96.500,15.000
2,S,21047700,2709,0.800,0.160,2.080,0.043,0.012,-1.946,,,,,,,,,,,,
2,A,21049011,1992,,,,,,,0.131,-0.000,-1.021,,,,,,,,,
2,B,21050410,2710,,,,,,,,,,,,,0.000,0.000,0.000,,,
2,S,21050410,2710,0.480,0.800,2.720,0.044,0.013,-1.950,,,,,,,,,,,,
2,A,21053989,4978,,,,,,,0.131,0.003,-1.020,,,,,,,,,
2,B,21054474,4064,,,,,,,,,,0.002,0.035,-1.021,,,,,,
2,S,21054474,4064,0.160,1.760,2.720,0.045,0.015,-1.950,,,,,,,,,,,,
2,A,21055980,1991,,,,,,,0.129,0.002,-1.022,,,,,,,,,
2,B,21056506,2032,,,,,,,,,,0.002,0.036,-1.023,,,,,,
2,S,21056506,2032,0.480,1.760,2.400,0.045,0.016,-1.948,,,,,,,,,,,,
2,A,21058967,2987,,,,,,,0.130,0.003,-1.019,,,,,,,,,
2,B,21059893,3387,,,,,,,,,,,,,,,,40.438,-96.938,16.250
2,S,21059893,3387,0.800,1.440,1.760,0.046,0.019,-1.946,,,,,,,,,,,,
2,A,21061954,2987,,,,,,,0.132,0.005,-1.017,,,,,,,,,
2,B,21062602,2709,,,,,,,,,,,,,0.000,0.000,0.000,,,
2,S,21062602,2709,1.120,1.120,1.760,0.047,0.021,-1.946,,,,,,,,,,,,
2,A,21064941,2987,,,,,,,0.131,0.006,-1.011,,,,,,,,,
2,B,21065989,3387,,,,,,,,,,0.003,0.038,-1.023,,,,,,
2,S,21065989,3387,0.800,1.440,2.080,0.044,0.024,-1.945,,,,,,,,,,,,
2,A,21067928,2987,,,,,,,0.132,0.007,-1.008,,,,,,,,,
2,B,21068698,2709,,,,,,,,,,,,,,,,40.375,-94.938,15.938
2,S,21068698,2709,0.800,1.760,1.760,0.039,0.026,-1.940,,,,,,,,,,,,
2,A,21069920,1992,,,,,,,0.131,0.006,-1.004,,,,,,,,,
2,B,21071408,2710,,,,,,,,,,,,,0.000,0.000,0.000,,,
2,S,21071408,2710,0.800,1.760,1.760,0.037,0.028,-1.933,,,,,,,,,,,,
2,A,21073902,3982,,,,,,,0.131,0.009,-1.003,,,,,,,,,
2,B,21074794,3386,,,,,,,,,,-0.002,0.042,-1.013,,,,,,
2,S,21074794,3386,0.480,1.760,1.760,0.038,0.029,-1.923,,,,,,,,,,,,
2,A,21076889,2987,,,,,,,0.132,0.008,-1.005,,,,,,,,,
2,B,21077504,2710,,,,,,,,,,,,,,,,40.125,-96.312,15.938
2,S,21077504,2710,0.480,2.080,2.080,0.038,0.030,-1.917,,,,,,,,,,,,
2,A,21078881,1992,,,,,,,0.132,0.008,-1.006,,,,,,,,,
2,B,21080213,2709,,,,,,,,,,,,,0.000,0.000,0.000,,,
2,S,21080213,2709,0.800,2.080,2.720,0.038,0.032,-1.917,,,,,,,,,,,,
2,A,21083859,4978,,,,,,,0.129,0.008,-1.008,,,,,,,,,
2,B,21084277,4064,,,,,,,,,,-0.001,0.044,-1.010,,,,,,
2,S,21084277,4064,0.800,2.080,2.400,0.038,0.033,-1.923,,,,,,,,,,,,
2,A,21085850,1991,,,,,,,0.128,0.007,-1.010,,,,,,,,,
2,B,21086987,2710,,,,,,,,,,0.000,0.043,-1.016,,,,,,
2,S,21086987,2710,0.800,2.400,1.760,0.040,0.031,-1.928,,,,,,,,,,,,
2,A,21088837,2987,,,,,,,0.125,0.007,-1.013,,,,,,,,,
2,B,21089696,2709,,,,,,,,,,,,,,,,38.812,-96.812,16.938
2,S,21089696,2709,0.800,2.400,2.080,0.042,0.030,-1.930,,,,,,,,,,,,
2,A,21091824,2987,,,,,,,0.122,0.005,-1.018,,,,,,,,,
2,B,21092406,2710,,,,,,,,,,,,,0.000,0.000,0.000,,,
2,S,21092406,2710,0.800,1.760,2.400,0.046,0.029,-1.933,,,,,,,,,,,,
2,A,21094811,2987,,,,,,,0.122,0.005,-1.023,,,,,,,,,
2,B,21095792,3386,,,,,,,,,,,,,,,,40.062,-95.875,15.812
2,S,21095792,3386,0.800,1.440,2.400,0.055,0.026,-1.939,,,,,,,,,,,,
2,A,21097798,2987,,,,,,,0.122,0.004,-1.024,,,,,,,,,
2,B,21098502,2710,,,,,,,,,,0.007,0.041,-1.016,,,,,,
2,S,21098502,2710,0.480,1.440,2.400,0.059,0.024,-1.946,,,,,,,,,,,,
2,A,21100785,2987,,,,,,,0.122,0.004,-1.023,,,,,,,,,
2,B,21101889,3387,,,,,,,,,,,,,0.000,0.000,0.000,,,
2,S,21101889,3387,1.120,1.760,2.720,0.059,0.021,-1.954,,,,,,,,,,,,
2,A,21104768,3983,,,,,,,0.122,0.003,-1.019,,,,,,,,,
2,B,21105275,3386,,,,,,,,,,0.010,0.038,-1.025,,,,,,
2,S,21105275,3386,1.760,1.760,2.720,0.058,0.020,-1.953,,,,,,,,,,,,
2,A,21107755,2987,,,,,,,0.121,0.003,-1.015,,,,,,,,,
2,B,21108662,3387,,,,,,,,,,,,,,,,40.188,-96.750,16.000
2,S,21108662,3387,1.760,1.760,2.400,0.061,0.019,-1.945,,,,,,,,,,,,
2,A,21109746,1991,,,,,,,0.122,0.002,-1.010,,,,,,,,,
2,B,21110694,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
2,S,21110694,2032,1.440,1.760,2.080,0.061,0.019,-1.938,,,,,,,,,,,,
2,A,21114725,4979,,,,,,,0.128,0.002,-1.003,,,,,,,,,
2,B,21115436,4742,,,,,,,,,,0.010,0.038,-1.018,,,,,,
2,S,21115436,4742,1.120,1.440,1.440,0.060,0.019,-1.927,,,,,,,,,,,,
2,A,21116716,1991,,,,,,,0.127,0.003,-1.000,,,,,,,,,
2,B,21117468,2032,,,,,,,,,,,,,,,,40.750,-97.562,16.625
2,S,21117468,2032,1.120,1.440,1.440,0.057,0.018,-1.923,,,,,,,,,,,,
2,A,21119703,2987,,,,,,,0.131,0.001,-0.997,,,,,,,,,
2,B,21120854,3386,,,,,,,,,,,,,0.000,0.000,0.000,,,
2,S,21120854,3386,1.120,1.440,1.760,0.050,0.019,-1.917,,,,,,,,,,,,
2,A,21124682,4979,,,,,,,0.128,0.001,-0.992,,,,,,,,,
2,B,21124919,4065,,,,,,,,,,0.006,0.038,-1.010,,,,,,
2,S,21124919,4065,1.440,1.440,1.760,0.043,0.020,-1.907,,,,,,,,,,,,
2,A,21126673,1991,,,,,,,0.129,-0.001,-0.990,,,,,,,,,
2,B,21127628,2709,,,,,,,,,,0.000,0.039,-1.001,,,,,,
2,S,21127628,2709,1.440,2.080,2.400,0.040,0.019,-1.902,,,,,,,,,,,,
2,A,21129660,2987,,,,,,,0.131,0.001,-0.996,,,,,,,,,
2,B,21131015,3387,,,,,,,,,,,,,,,,40.625,-95.750,14.375
2,S,21131015,3387,1.120,2.080,3.040,0.039,0.018,-1.899,,,,,,,,,,,,
2,A,21131651,1991,,,,,,,0.131,0.001,-0.999,,,,,,,,,
2,B,21133047,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
2,S,21133047,2032,1.440,1.760,2.720,0.040,0.017,-1.900,,,,,,,,,,,,
2,A,21135634,3983,,,,,,,0.133,0.001,-1.008,,,,,,,,,
2,B,21136434,3387,,,,,,,,,,0.000,0.037,-0.999,,,,,,
2,S,21136434,3387,1.760,0.480,1.760,0.040,0.015,-1.908,,,,,,,,,,,,
2,A,21138621,2987,,,,,,,0.131,-0.001,-1.012,,,,,,,,,
2,B,21139820,3386,,,,,,,,,,,,,,,,40.312,-95.062,15.500
2,S,21139820,3386,1.760,0.160,1.440,0.038,0.015,-1.920,,,,,,,,,,,,
2,A,21140613,1992,,,,,,,0.129,-0.002,-1.013,,,,,,,,,
2,B,21141852,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
2,S,21141852,2032,0.800,0.480,1.760,0.036,0.015,-1.927,,,,,,,,,,,,
2,A,21144595,3982,,,,,,,0.130,-0.002,-1.018,,,,,,,,,
2,B,21145239,3387,,,,,,,,,,-0.002,0.033,-1.013,,,,,,
2,S,21145239,3387,0.480,0.800,2.720,0.035,0.014,-1.936,,,,,,,,,,,,
2,A,21147582,2987,,,,,,,0.130,-0.003,-1.023,,,,,,,,,
2,B,21148626,3387,,,,,,,,,,,,,,,,40.500,-97.438,16.375
2,S,21148626,3387,0.160,0.800,3.040,0.037,0.012,-1.943,,,,,,,,,,,,
2,A,21149574,1992,,,,,,,0.131,-0.003,-1.023,,,,,,,,,
2,B,21150658,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
2,S,21150658,2032,-0.160,0.480,2.720,0.039,0.011,-1.947,,,,,,,,,,,,
2,A,21154552,4978,,,,,,,0.130,-0.003,-1.027,,,,,,,,,
2,B,21154722,4064,,,,,,,,,,0.002,0.035,-1.025,,,,,,
2,S,21154722,4064,-0.160,0.160,2.080,0.045,0.011,-1.956,,,,,,,,,,,,
2,A,21156544,1992,,,,,,,0.130,-0.003,-1.026,,,,,,,,,
2,B,21157431,2709,,,,,,,,,,0.004,0.034,-1.026,,,,,,
2,S,21157431,2709,0.160,0.160,1.760,0.047,0.012,-1.960,,,,,,,,,,,,
2,A,21159531,2987,,,,,,,0.132,0.000,-1.024,,,,,,,,,
2,B,21160818,3387,,,,,,,,,,,,,,,,40.500,-94.812,14.875
2,S,21160818,3387,0.160,0.800,1.440,0.044,0.012,-1.961,,,,,,,,,,,,
2,A,21161522,1991,,,,,,,0.135,0.000,-1.021,,,,,,,,,
2,B,21162850,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
2,S,21162850,2032,0.160,1.440,1.440,0.041,0.012,-1.958,,,,,,,,,,,,
2,A,21165505,3983,,,,,,,0.133,-0.001,-1.012,,,,,,,,,
2,B,21166237,3387,,,,,,,,,,,,,,,,40.000,-96.438,16.250
2,S,21166237,3387,0.800,1.760,1.760,0.039,0.015,-1.946,,,,,,,,,,,,
2,A,21168492,2987,,,,,,,0.133,-0.000,-1.011,,,,,,,,,
2,B,21169624,3387,,,,,,,,,,0.001,0.034,-1.025,,,,,,
2,S,21169624,3387,1.760,1.440,1.760,0.036,0.018,-1.935,,,,,,,,,,,,
2,A,21171479,2987,,,,,,,0.135,0.001,-1.006,,,,,,,,,
2,B,21173011,3387,,,,,,,,,,,,,0.000,0.000,0.000,,,
2,S,21173011,3387,1.440,0.800,2.080,0.033,0.017,-1.928,,,,,,,,,,,,
2,A,21175461,3982,,,,,,,0.135,0.003,-1.004,,,,,,,,,
2,B,21175720,2709,,,,,,,,,,-0.001,0.035,-1.013,,,,,,
2,S,21175720,2709,1.120,1.120,2.720,0.032,0.016,-1.923,,,,,,,,,,,,
2,A,21178449,2988,,,,,,,0.135,-0.000,-1.000,,,,,,,,,
2,B,21179107,3387,,,,,,,,,,,,,,,,40.875,-97.938,16.438
2,S,21179107,3387,1.120,1.760,2.400,0.031,0.016,-1.918,,,,,,,,,,,,
2,A,21180440,1991,,,,,,,0.133,0.000,-0.999,,,,,,,,,
2,B,21181816,2709,,,,,,,,,,,,,0.000,0.000,0.000,,,
2,S,21181816,2709,1.440,1.760,2.080,0.031,0.017,-1.916,,,,,,,,,,,,
2,A,21184423,3983,,,,,,,0.133,-0.000,-1.005,,,,,,,,,
2,B,21185184,3368,,,,,,,,,,-0.006,0.036,-1.008,,,,,,
2,S,21185184,3368,1.440,1.120,2.080,0.030,0.018,-1.913,,,,,,,,,,,,
2,A,21187410,2987,,,,,,,0.130,0.001,-1.005,,,,,,,,,
2,B,21187912,2728,,,,,,,,,,,,,,,,39.500,-95.500,16.125
2,S,21187912,2728,1.120,1.120,2.400,0.031,0.018,-1.915,,,,,,,,,,,,
2,A,21189401,1991,,,,,,,0.129,-0.001,-1.009,,,,,,,,,
2,B,21190622,2710,,,,,,,,,,,,,0.000,0.000,0.000,,,
2,S,21190622,2710,0.800,0.800,2.400,0.035,0.018,-1.917,,,,,,,,,,,,
2,A,21193384,4979,,,,,,,0.126,0.001,-1.013,,,,,,,,,
2,B,21194686,4064,,,,,,,,,,-0.005,0.037,-1.007,,,,,,
2,S,21194686,4064,0.800,0.480,2.080,0.043,0.015,-1.926,,,,,,,,,,,,
2,A,21196371,1991,,,,,,,0.127,-0.001,-1.017,,,,,,,,,
2,B,21196718,2032,,,,,,,,,,0.001,0.036,-1.013,,,,,,
2,S,21196718,2032,0.800,0.800,1.760,0.045,0.014,-1.932,,,,,,,,,,,,
2,A,21199358,2987,,,,,,,0.126,-0.000,-1.017,,,,,,,,,
2,B,21200105,3387,,,,,,,,,,,,,,,,40.062,-95.875,15.812
2,S,21200105,3387,0.800,0.800,2.080,0.048,0.014,-1.941,,,,,,,,,,,,
2,A,21201349,1991,,,,,,,0.127,-0.001,-1.018,,,,,,,,,
2,B,21202814,2709,,,,,,,,,,,,,0.000,0.000,0.000,,,
2,S,21202814,2709,0.800,0.800,2.400,0.050,0.015,-1.944,,,,,,,,,,,,
2,A,21205332,3983,,,,,,,0.123,0.001,-1.021,,,,,,,,,
2,B,21206182,3368,,,,,,,,,,0.006,0.036,-1.021,,,,,,
2,S,21206182,3368,0.800,1.120,2.080,0.054,0.015,-1.943,,,,,,,,,,,,
2,A,21208319,2987,,,,,,,0.124,-0.000,-1.018,,,,,,,,,
2,B,21208910,2728,,,,,,,,,,,,,,,,40.812,-98.062,16.000
2,S,21208910,2728,0.800,1.440,1.760,0.057,0.014,-1.943,,,,,,,,,,,,
2,A,21210310,1991,,,,,,,0.125,-0.000,-1.016,,,,,,,,,
2,B,21211620,2710,,,,,,,,,,,,,0.000,0.000,0.000,,,
2,S,21211620,2710,0.800,1.760,1.760,0.059,0.014,-1.945,,,,,,,,,,,,
2,A,21215289,4979,,,,,,,0.127,0.001,-1.005,,,,,,,,,
2,B,21215684,4064,,,,,,,,,,0.008,0.036,-1.021,,,,,,
2,S,21215684,4064,1.120,1.760,2.080,0.058,0.018,-1.941,,,,,,,,,,,,
2,A,21218276,2987,,,,,,,0.124,0.000,-1.003,,,,,,,,,
2,B,21219071,3387,,,,,,,,,,,,,,,,40.125,-96.312,15.938
2,S,21219071,3387,0.800,1.440,1.760,0.056,0.019,-1.932,,,,,,,,,,,,
2,A,21220267,1991,,,,,,,0.125,0.002,-1.000,,,,,,,,,
2,B,21221103,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
2,S,21221103,2032,0.160,1.440,1.760,0.054,0.019,-1.926,,,,,,,,,,,,
2,A,21223254,3983,,,,,,,0.127,0.001,-1.014,,,,,,,,,
2,B,21224489,3386,,,,,,,,,,0.006,0.037,-1.014,,,,,,
2,S,21224489,3386,0.160,1.440,2.080,0.049,0.018,-1.916,,,,,,,,,,,,
2,A,21227237,2987,,,,,,,0.129,0.000,-0.998,,,,,,,,,
2,B,21227876,3387,,,,,,,,,,,,,,,,39.812,-95.625,16.312
2,S,21227876,3387,0.800,1.120,2.080,0.045,0.019,-1.907,,,,,,,,,,,,
2,A,21229228,1991,,,,,,,0.128,0.000,-0.998,,,,,,,,,
2,B,21229908,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
2,S,21229908,2032,1.760,0.800,2.080,0.044,0.020,-1.906,,,,,,,,,,,,
2,A,21233211,3983,,,,,,,0.128,-0.002,-1.000,,,,,,,,,
2,B,21234650,4742,,,,,,,,,,0.002,0.037,-1.003,,,,,,
2,S,21234650,4742,2.080,0.800,1.440,0.043,0.020,-1.910,,,,,,,,,,,,
2,A,21237193,3982,,,,,,,0.129,-0.001,-1.002,,,,,,,,,
2,B,21238036,3386,,,,,,,,,,,,,,,,40.188,-96.750,16.000
2,S,21238036,3386,1.440,1.120,1.760,0.045,0.017,-1.912,,,,,,,,,,,,
2,A,21239185,1992,,,,,,,0.128,-0.001,-1.003,,,,,,,,,
2,B,21240069,2033,,,,,,,,,,,,,0.000,0.000,0.000,,,
2,S,21240069,2033,1.120,1.440,2.400,0.044,0.015,-1.912,,,,,,,,,,,,
2,A,21243167,3982,,,,,,,0.126,-0.001,-1.012,,,,,,,,,
2,B,21244133,4064,,,,,,,,,,-0.001,0.038,-1.004,,,,,,
2,S,21244133,4064,1.120,1.760,2.720,0.044,0.014,-1.918,,,,,,,,,,,,
2,A,21247150,3983,,,,,,,0.128,-0.004,-1.018,,,,,,,,,
2,B,21247519,3386,,,,,,,,,,,,,,,,40.312,-95.000,16.250
2,S,21247519,3386,1.120,2.080,2.080,0.047,0.014,-1.928,,,,,,,,,,,,
2,A,21249142,1992,,,,,,,0.127,-0.000,-1.021,,,,,,,,,
2,B,21249551,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
2,S,21249551,2032,0.480,1.760,2.080,0.049,0.013,-1.936,,,,,,,,,,,,
