Phase,ID,Time_uS,Delta_uS,SCH_Deg_s_X,SCH_Deg_s_Y,SCH_Deg_s_Z,SCH_G_X,SCH_G_Y,SCH_G_Z,ADXL_G_X,ADXL_G_Y,ADXL_G_Z,BNO_G_X,BNO_G_Y,BNO_G_Z,BNO_Deg_s_X,BNO_Deg_s_Y,BNO_Deg_s_Z,BNO_Mag_X,BNO_Mag_Y,BNO_Mag_Z
1,B,8028231,4741,,,,,,,,,,-0.098,-0.020,-1.010,,,,,,
1,S,8028231,4741,3.040,1.440,2.080,-0.084,-0.050,-0.957,,,,,,,,,,,,
1,A,8029260,1991,,,,,,,0.235,-0.059,-0.993,,,,,,,,,
1,B,8030264,2033,,,,,,,,,,-0.100,-0.026,-1.008,,,,,,
1,S,8030264,2033,2.080,1.440,2.080,-0.084,-0.051,-0.956,,,,,,,,,,,,
1,A,8032247,2987,,,,,,,0.234,-0.060,-0.995,,,,,,,,,
1,B,8033650,3386,,,,,,,,,,,,,,,,83.250,-76.375,-2.688
1,S,8033650,3386,1.760,1.440,1.760,-0.084,-0.052,-0.957,,,,,,,,,,,,
1,A,8035234,2987,,,,,,,0.233,-0.061,-1.001,,,,,,,,,
1,B,8035683,2033,,,,,,,,,,,,,1.231,0.224,0.000,,,
1,S,8035683,2033,1.440,1.440,1.440,-0.084,-0.053,-0.959,,,,,,,,,,,,
1,A,8038221,2987,,,,,,,0.232,-0.063,-1.004,,,,,,,,,
1,B,8039070,3387,,,,,,,,,,-0.100,-0.028,-1.010,,,,,,
1,S,8039070,3387,1.120,1.440,1.440,-0.083,-0.055,-0.962,,,,,,,,,,,,
1,A,8041208,2987,,,,,,,0.232,-0.061,-1.007,,,,,,,,,
1,B,8042456,3386,,,,,,,,,,,,,,,,83.375,-77.250,-1.750
1,S,8042456,3386,0.480,2.080,1.760,-0.082,-0.056,-0.964,,,,,,,,,,,,
1,A,8044195,2987,,,,,,,0.232,-0.061,-1.012,,,,,,,,,
1,B,8044489,2033,,,,,,,,,,,,,0.783,0.112,0.000,,,
1,S,8044489,2033,0.160,2.080,2.400,-0.082,-0.056,-0.965,,,,,,,,,,,,
1,A,8047182,2987,,,,,,,0.233,-0.061,-1.010,,,,,,,,,
1,B,8047876,3387,,,,,,,,,,-0.098,-0.030,-1.012,,,,,,
1,S,8047876,3387,-0.160,1.440,2.720,-0.082,-0.055,-0.966,,,,,,,,,,,,
1,A,8050169,2987,,,,,,,0.232,-0.063,-1.012,,,,,,,,,
1,B,8051263,3387,,,,,,,,,,,,,,,,83.312,-75.875,-2.312
1,S,8051263,3387,-0.480,1.120,3.040,-0.083,-0.055,-0.968,,,,,,,,,,,,
1,A,8053157,2988,,,,,,,0.235,-0.063,-1.011,,,,,,,,,
1,B,8053295,2032,,,,,,,,,,,,,0.000,0.000,0.000,,,
1,S,8053295,2032,0.800,1.440,2.720,-0.084,-0.056,-0.967,,,,,,,,,,,,
1,A,8057139,3982,,,,,,,0.233,-0.062,-1.009,,,,,,,,,
1,B,8058036,4741,,,,,,,,,,-0.099,-0.028,-1.014,,,,,,
1,S,8058036,4741,1.120,2.080,1.440,-0.084,-0.055,-0.966,,,,,,,,,,,,
1,A,8059131,1992,,,,,,,0.234,-0.061,-1.008,,,,,,,,,
1,B,8060069,2033,,,,,,,,,,-0.099,-0.030,-1.012,,,,,,
1,S,8060069,2033,1.760,2.400,1.440,-0.083,-0.056,-0.965,,,,,,,,,,,,
1,A,8062118,2987,,,,,,,0.230,-0.060,-1.005,,,,,,,,,
1,B,8063455,3386,,,,,,,,,,,,,,,,84.125,-76.375,-3.188
1,S,8063455,3386,2.080,2.080,2.080,-0.082,-0.057,-0.963,,,,,,,,,,,,
1,A,8065105,2987,,,,,,,0.229,-0.063,-1.001,,,,,,,,,
1,B,8065488,2033,,,,,,,,,,,,,-0.112,0.000,0.000,,,
1,S,8065488,2033,2.080,2.080,2.400,-0.082,-0.057,-0.961,,,,,,,,,,,,
1,A,8068092,2987,,,,,,,0.229,-0.062,-0.996,,,,,,,,,
1,B,8068875,3387,,,,,,,,,,,,,,,,84.125,-75.812,-3.562
1,S,8068875,3387,2.400,2.080,2.720,-0.080,-0.057,-0.959,,,,,,,,,,,,
1,A,8071079,2987,,,,,,,0.228,-0.062,-0.995,,,,,,,,,
1,B,8072262,3387,,,,,,,,,,-0.096,-0.031,-1.008,,,,,,
1,S,8072262,3387,2.400,2.080,2.080,-0.080,-0.055,-0.956,,,,,,,,,,,,
1,A,8075062,3983,,,,,,,0.231,-0.062,-0.991,,,,,,,,,
1,B,8075649,3387,,,,,,,,,,,,,0.448,0.112,0.000,,,
1,S,8075649,3387,2.080,1.760,1.440,-0.080,-0.056,-0.956,,,,,,,,,,,,
1,A,8078049,2987,,,,,,,0.229,-0.061,-0.991,,,,,,,,,
1,B,8079035,3386,,,,,,,,,,-0.095,-0.027,-1.005,,,,,,
1,S,8079035,3386,1.760,1.120,1.440,-0.079,-0.055,-0.956,,,,,,,,,,,,
1,A,8081036,2987,,,,,,,0.228,-0.058,-0.994,,,,,,,,,
1,B,8082422,3387,,,,,,,,,,,,,,,,83.375,-76.750,-2.875
1,S,8082422,3387,1.120,0.800,2.080,-0.078,-0.054,-0.956,,,,,,,,,,,,
1,A,8084023,2987,,,,,,,0.227,-0.057,-1.000,,,,,,,,,
1,B,8084455,2033,,,,,,,,,,,,,0.448,0.112,0.000,,,
1,S,8084455,2033,0.480,0.480,2.080,-0.078,-0.053,-0.956,,,,,,,,,,,,
1,A,8087010,2987,,,,,,,0.226,-0.056,-1.003,,,,,,,,,
1,B,8087841,3386,,,,,,,,,,-0.094,-0.028,-1.008,,,,,,
1,S,8087841,3386,0.160,0.800,2.080,-0.078,-0.052,-0.958,,,,,,,,,,,,
1,A,8089997,2987,,,,,,,0.223,-0.052,-1.006,,,,,,,,,
1,B,8091228,3387,,,,,,,,,,,,,,,,83.812,-76.188,-3.375
1,S,8091228,3387,-0.480,0.800,2.080,-0.078,-0.049,-0.961,,,,,,,,,,,,
1,A,8092984,2987,,,,,,,0.223,-0.050,-1.010,,,,,,,,,
1,B,8093261,2033,,,,,,,,,,,,,-0.224,0.000,0.000,,,
1,S,8093261,2033,-0.800,0.800,2.080,-0.077,-0.048,-0.963,,,,,,,,,,,,
1,A,8096967,3983,,,,,,,0.225,-0.047,-1.012,,,,,,,,,
1,B,8097325,4064,,,,,,,,,,-0.092,-0.020,-1.014,,,,,,
1,S,8097325,4064,-1.120,0.800,1.440,-0.075,-0.047,-0.964,,,,,,,,,,,,
1,A,8098959,1992,,,,,,,0.222,-0.048,-1.014,,,,,,,,,
1,B,8100034,2709,,,,,,,,,,-0.088,-0.017,-1.010,,,,,,
1,S,8100034,2709,-0.800,1.120,1.440,-0.074,-0.046,-0.964,,,,,,,,,,,,
1,A,8101946,2987,,,,,,,0.226,-0.045,-1.012,,,,,,,,,
1,B,8103421,3387,,,,,,,,,,,,,,,,83.562,-77.000,-2.375
1,S,8103421,3387,-0.480,0.800,1.760,-0.074,-0.043,-0.964,,,,,,,,,,,,
1,A,8104933,2987,,,,,,,0.225,-0.046,-1.009,,,,,,,,,
1,B,8105454,2033,,,,,,,,,,,,,-1.007,-0.112,0.000,,,
1,S,8105454,2033,-0.480,0.480,1.760,-0.075,-0.042,-0.963,,,,,,,,,,,,
1,A,8107920,2987,,,,,,,0.227,-0.045,-1.007,,,,,,,,,
1,B,8108841,3387,,,,,,,,,,-0.090,-0.014,-1.009,,,,,,
1,S,8108841,3387,-0.160,0.480,2.080,-0.076,-0.040,-0.962,,,,,,,,,,,,
1,A,8110907,2987,,,,,,,0.225,-0.046,-1.003,,,,,,,,,
1,B,8112227,3386,,,,,,,,,,,,,,,,83.812,-77.250,-2.875
1,S,8112227,3386,0.800,0.800,2.080,-0.076,-0.040,-0.961,,,,,,,,,,,,
1,A,8113894,2987,,,,,,,0.226,-0.044,-1.001,,,,,,,,,
1,B,8114260,2033,,,,,,,,,,,,,-0.783,-0.112,0.000,,,
1,S,8114260,2033,1.760,1.120,2.080,-0.076,-0.040,-0.960,,,,,,,,,,,,
1,A,8116881,2987,,,,,,,0.225,-0.046,-0.995,,,,,,,,,
1,B,8117647,3387,,,,,,,,,,-0.089,-0.011,-1.007,,,,,,
1,S,8117647,3387,2.400,1.440,2.080,-0.075,-0.041,-0.957,,,,,,,,,,,,
1,A,8119868,2987,,,,,,,0.227,-0.046,-0.994,,,,,,,,,
1,B,8121034,3387,,,,,,,,,,,,,,,,83.250,-76.375,-2.688
1,S,8121034,3387,2.720,1.120,2.080,-0.075,-0.040,-0.954,,,,,,,,,,,,
1,A,8122855,2987,,,,,,,0.227,-0.048,-0.990,,,,,,,,,
1,B,8123066,2032,,,,,,,,,,,,,0.112,0.000,0.112,,,
1,S,8123066,2032,2.720,0.800,2.080,-0.076,-0.040,-0.953,,,,,,,,,,,,
1,A,8126838,3983,,,,,,,0.227,-0.047,-0.990,,,,,,,,,
1,B,8127807,4741,,,,,,,,,,-0.094,-0.011,-1.003,,,,,,
1,S,8127807,4741,2.720,1.120,2.080,-0.079,-0.041,-0.951,,,,,,,,,,,,
1,A,8128829,1991,,,,,,,0.229,-0.049,-0.990,,,,,,,,,
1,B,8129840,2033,,,,,,,,,,-0.094,-0.014,-1.003,,,,,,
1,S,8129840,2033,2.080,0.800,2.080,-0.079,-0.041,-0.951,,,,,,,,,,,,
1,A,8131816,2987,,,,,,,0.231,-0.050,-0.992,,,,,,,,,
1,B,8133227,3387,,,,,,,,,,,,,,,,84.312,-77.125,-2.562
1,S,8133227,3387,2.080,0.160,2.400,-0.080,-0.041,-0.952,,,,,,,,,,,,
1,A,8134803,2987,,,,,,,0.232,-0.049,-0.992,,,,,,,,,
1,B,8135259,2032,,,,,,,,,,,,,0.560,0.112,0.112,,,
1,S,8135259,2032,1.760,0.160,2.400,-0.080,-0.041,-0.952,,,,,,,,,,,,
1,A,8137790,2987,,,,,,,0.229,-0.050,-0.997,,,,,,,,,
1,B,8138646,3387,,,,,,,,,,,,,,,,84.062,-76.938,-2.750
1,S,8138646,3387,1.120,0.160,2.080,-0.080,-0.042,-0.954,,,,,,,,,,,,
1,A,8140778,2988,,,,,,,0.230,-0.050,-1.000,,,,,,,,,
1,B,8142033,3387,,,,,,,,,,-0.096,-0.016,-1.003,,,,,,
1,S,8142033,3387,-0.160,0.800,2.080,-0.081,-0.043,-0.956,,,,,,,,,,,,
1,A,8144760,3982,,,,,,,0.231,-0.048,-1.008,,,,,,,,,
1,B,8145419,3386,,,,,,,,,,,,,0.224,-0.112,0.112,,,
1,S,8145419,3386,-0.480,1.120,1.760,-0.082,-0.044,-0.959,,,,,,,,,,,,
1,A,8147747,2987,,,,,,,0.232,-0.048,-1.013,,,,,,,,,
1,B,8148806,3387,,,,,,,,,,-0.095,-0.015,-1.009,,,,,,
1,S,8148806,3387,-0.160,1.120,2.080,-0.083,-0.044,-0.962,,,,,,,,,,,,
1,A,8150734,2987,,,,,,,0.235,-0.051,-1.012,,,,,,,,,
1,B,8152174,3368,,,,,,,,,,,,,,,,82.875,-76.312,-1.875
1,S,8152174,3368,-0.160,0.800,2.080,-0.083,-0.044,-0.964,,,,,,,,,,,,
1,A,8153721,2987,,,,,,,0.236,-0.051,-1.015,,,,,,,,,
1,B,8154226,2052,,,,,,,,,,,,,-0.448,-0.336,0.112,,,
1,S,8154226,2052,0.480,0.480,2.080,-0.083,-0.044,-0.967,,,,,,,,,,,,
1,A,8157704,3983,,,,,,,0.236,-0.053,-1.014,,,,,,,,,
1,B,8158290,4064,,,,,,,,,,-0.099,-0.016,-1.013,,,,,,
1,S,8158290,6096,0.480,0.480,2.400,-0.084,-0.046,-0.968,,,,,,,,,,,,
1,A,8159696,1992,,,,,,,0.236,-0.052,-1.014,,,,,,,,,
1,B,8160999,2709,,,,,,,,,,,,,,,,83.375,-76.750,-2.875
1,S,8160999,677,0.800,0.800,2.400,-0.084,-0.046,-0.968,,,,,,,,,,,,
1,A,8162683,2987,,,,,,,0.236,-0.055,-1.013,,,,,,,,,
1,B,8163709,2710,,,,,,,,,,,,,-0.560,-0.336,0.112,,,
1,S,8163709,2710,0.800,1.120,2.400,-0.086,-0.047,-0.967,,,,,,,,,,,,
1,A,8167661,4978,,,,,,,0.236,-0.054,-1.009,,,,,,,,,
1,B,8168451,4742,,,,,,,,,,-0.102,-0.017,-1.013,,,,,,
1,S,8168451,4742,1.440,1.120,1.760,-0.087,-0.047,-0.967,,,,,,,,,,,,
1,A,8169652,1991,,,,,,,0.235,-0.056,-1.006,,,,,,,,,
1,B,8170483,2032,,,,,,,,,,-0.101,-0.020,-1.014,,,,,,
1,S,8170483,2032,2.400,1.120,2.080,-0.087,-0.047,-0.966,,,,,,,,,,,,
1,A,8172639,2987,,,,,,,0.236,-0.058,-1.004,,,,,,,,,
1,B,8173870,3387,,,,,,,,,,,,,,,,83.375,-76.750,-2.875
1,S,8173870,3387,2.400,1.760,2.400,-0.087,-0.049,-0.966,,,,,,,,,,,,
1,A,8175626,2987,,,,,,,0.239,-0.058,-1.005,,,,,,,,,
1,B,8175902,2032,,,,,,,,,,,,,-0.112,-0.112,0.000,,,
1,S,8175902,2032,2.400,1.760,2.400,-0.087,-0.050,-0.965,,,,,,,,,,,,
1,A,8178613,2987,,,,,,,0.236,-0.056,-1.006,,,,,,,,,
1,B,8179289,3387,,,,,,,,,,-0.101,-0.024,-1.017,,,,,,
1,S,8179289,3387,1.760,1.440,1.760,-0.087,-0.051,-0.964,,,,,,,,,,,,
1,A,8181600,2987,,,,,,,0.237,-0.057,-1.003,,,,,,,,,
1,B,8182676,3387,,,,,,,,,,,,,,,,83.750,-76.312,-3.062
1,S,8182676,3387,0.800,1.120,1.760,-0.087,-0.051,-0.963,,,,,,,,,,,,
1,A,8184587,2987,,,,,,,0.237,-0.055,-1.005,,,,,,,,,
1,B,8185366,2690,,,,,,,,,,,,,0.336,0.000,0.000,,,
1,S,8185366,2690,0.800,1.120,2.080,-0.087,-0.051,-0.963,,,,,,,,,,,,
1,A,8187574,2987,,,,,,,0.235,-0.055,-1.004,,,,,,,,,
1,B,8188095,2729,,,,,,,,,,-0.104,-0.025,-1.013,,,,,,
1,S,8188095,2729,1.120,0.800,2.400,-0.087,-0.050,-0.963,,,,,,,,,,,,
1,A,8190561,2987,,,,,,,0.236,-0.055,-1.005,,,,,,,,,
1,B,8191482,3387,,,,,,,,,,,,,,,,83.562,-77.000,-2.375
1,S,8191482,5419,1.120,1.120,2.720,-0.086,-0.048,-0.965,,,,,,,,,,,,
1,A,8193548,2987,,,,,,,0.235,-0.055,-1.008,,,,,,,,,
1,B,8194192,2710,,,,,,,,,,,,,0.336,0.000,0.000,,,
1,S,8194192,678,1.120,1.120,2.720,-0.086,-0.048,-0.965,,,,,,,,,,,,
1,A,8197531,3983,,,,,,,0.234,-0.054,-1.008,,,,,,,,,
1,B,8198256,4064,,,,,,,,,,-0.101,-0.024,-1.013,,,,,,
1,S,8198256,4064,1.120,1.120,2.400,-0.085,-0.048,-0.965,,,,,,,,,,,,
1,A,8199522,1991,,,,,,,0.232,-0.054,-1.011,,,,,,,,,
1,B,8200288,2032,,,,,,,,,,-0.102,-0.022,-1.014,,,,,,
1,S,8200288,2032,0.160,1.440,2.720,-0.085,-0.048,-0.965,,,,,,,,,,,,
1,A,8202509,2987,,,,,,,0.234,-0.052,-1.010,,,,,,,,,
1,B,8203675,3387,,,,,,,,,,,,,,,,83.500,-76.562,-2.438
1,S,8203675,3387,0.160,2.080,3.360,-0.084,-0.048,-0.965,,,,,,,,,,,,
1,A,8205496,2987,,,,,,,0.231,-0.053,-1.009,,,,,,,,,
1,B,8206385,2710,,,,,,,,,,,,,0.000,0.112,0.000,,,
1,S,8206385,2710,0.800,2.080,3.040,-0.083,-0.049,-0.964,,,,,,,,,,,,
1,A,8208483,2987,,,,,,,0.232,-0.050,-1.005,,,,,,,,,
1,B,8209094,2709,,,,,,,,,,,,,,,,83.938,-76.062,-2.938
1,S,8209094,2709,1.440,1.760,2.720,-0.083,-0.049,-0.964,,,,,,,,,,,,
1,A,8211470,2987,,,,,,,0.230,-0.052,-1.004,,,,,,,,,
1,B,8212481,3387,,,,,,,,,,-0.098,-0.020,-1.013,,,,,,
1,S,8212481,3387,1.760,1.760,2.400,-0.083,-0.048,-0.963,,,,,,,,,,,,
1,A,8215453,3983,,,,,,,0.230,-0.051,-1.001,,,,,,,,,
1,B,8215868,3387,,,,,,,,,,,,,-0.112,0.112,0.000,,,
1,S,8215868,3387,1.440,1.440,2.080,-0.083,-0.047,-0.961,,,,,,,,,,,,
1,A,8218440,2987,,,,,,,0.229,-0.050,-1.000,,,,,,,,,
1,B,8219255,3387,,,,,,,,,,-0.096,-0.017,-1.009,,,,,,
1,S,8219255,3387,1.120,0.800,2.080,-0.082,-0.046,-0.960,,,,,,,,,,,,
1,A,8221427,2987,,,,,,,0.229,-0.052,-0.997,,,,,,,,,
1,B,8222642,3387,,,,,,,,,,,,,,,,83.812,-77.250,-2.875
1,S,8222642,3387,1.120,1.120,2.400,-0.080,-0.046,-0.958,,,,,,,,,,,,
1,A,8224414,2987,,,,,,,0.230,-0.051,-0.995,,,,,,,,,
1,B,8224674,2032,,,,,,,,,,,,,0.224,0.224,0.000,,,
1,S,8224674,2032,1.120,1.760,2.720,-0.079,-0.046,-0.956,,,,,,,,,,,,
1,A,8227401,2987,,,,,,,0.227,-0.052,-0.995,,,,,,,,,
1,B,8228061,3387,,,,,,,,,,-0.096,-0.018,-1.005,,,,,,
1,S,8228061,3387,1.120,2.080,2.400,-0.078,-0.045,-0.954,,,,,,,,,,,,
1,A,8230388,2987,,,,,,,0.228,-0.052,-0.994,,,,,,,,,
1,B,8231448,3387,,,,,,,,,,,,,,,,82.938,-76.812,-3.250
1,S,8231448,3387,1.120,1.440,2.080,-0.077,-0.044,-0.953,,,,,,,,,,,,
1,A,8232380,1992,,,,,,,0.226,-0.051,-0.994,,,,,,,,,
1,B,8233480,2032,,,,,,,,,,,,,0.560,0.336,0.000,,,
1,S,8233480,2032,0.800,1.120,2.080,-0.077,-0.044,-0.953,,,,,,,,,,,,
1,A,8237358,4978,,,,,,,0.225,-0.052,-0.996,,,,,,,,,
1,B,8238222,4742,,,,,,,,,,-0.092,-0.018,-1.005,,,,,,
1,S,8238222,4742,0.800,1.120,2.080,-0.077,-0.045,-0.954,,,,,,,,,,,,
1,A,8239350,1992,,,,,,,0.225,-0.053,-0.996,,,,,,,,,
1,B,8240254,2032,,,,,,,,,,-0.093,-0.017,-1.005,,,,,,
1,S,8240254,2032,1.440,0.800,2.080,-0.077,-0.046,-0.955,,,,,,,,,,,,
1,A,8242337,2987,,,,,,,0.226,-0.054,-0.997,,,,,,,,,
1,B,8243641,3387,,,,,,,,,,,,,,,,83.938,-77.625,-3.812
1,S,8243641,3387,1.120,0.480,2.080,-0.076,-0.047,-0.956,,,,,,,,,,,,
1,A,8245324,2987,,,,,,,0.224,-0.052,-1.003,,,,,,,,,
1,B,8245673,2032,,,,,,,,,,,,,0.224,0.224,0.000,,,
1,S,8245673,2032,0.480,0.800,1.760,-0.075,-0.046,-0.957,,,,,,,,,,,,
1,A,8248311,2987,,,,,,,0.223,-0.052,-1.002,,,,,,,,,
1,B,8249060,3387,,,,,,,,,,-0.090,-0.018,-1.010,,,,,,
1,S,8249060,3387,0.160,1.440,2.080,-0.073,-0.046,-0.958,,,,,,,,,,,,
1,A,8251298,2987,,,,,,,0.223,-0.053,-1.008,,,,,,,,,
1,B,8252447,3387,,,,,,,,,,,,,,,,83.500,-75.562,-3.750
1,S,8252447,3387,0.480,1.760,2.400,-0.073,-0.046,-0.960,,,,,,,,,,,,
1,A,8254285,2987,,,,,,,0.224,-0.054,-1.006,,,,,,,,,
1,B,8254479,2032,,,,,,,,,,,,,-0.224,0.000,0.000,,,
1,S,8254479,2032,0.160,1.760,2.080,-0.073,-0.047,-0.961,,,,,,,,,,,,
1,A,8257272,2987,,,,,,,0.224,-0.052,-1.006,,,,,,,,,
1,B,8257866,3387,,,,,,,,,,-0.089,-0.018,-1.012,,,,,,
1,S,8257866,3387,-0.160,1.440,1.760,-0.073,-0.047,-0.962,,,,,,,,,,,,
1,A,8260259,2987,,,,,,,0.223,-0.053,-1.011,,,,,,,,,
1,B,8261253,3387,,,,,,,,,,,,,,,,84.188,-77.875,-2.500
1,S,8261253,3387,-0.160,1.120,1.440,-0.073,-0.046,-0.962,,,,,,,,,,,,
1,A,8262250,1991,,,,,,,0.223,-0.054,-1.007,,,,,,,,,
1,B,8263285,2032,,,,,,,,,,,,,-0.448,-0.112,0.000,,,
1,S,8263285,2032,0.480,1.120,1.440,-0.073,-0.046,-0.962,,,,,,,,,,,,
1,A,8267228,4978,,,,,,,0.226,-0.056,-1.004,,,,,,,,,
1,B,8268027,4742,,,,,,,,,,-0.089,-0.022,-1.008,,,,,,
1,S,8268027,4742,1.120,0.800,1.440,-0.074,-0.049,-0.962,,,,,,,,,,,,
1,A,8269220,1992,,,,,,,0.226,-0.054,-1.003,,,,,,,,,
1,B,8270059,2032,,,,,,,,,,-0.091,-0.019,-1.010,,,,,,
1,S,8270059,2032,1.120,0.480,1.440,-0.074,-0.049,-0.961,,,,,,,,,,,,
1,A,8272207,2987,,,,,,,0.227,-0.055,-1.001,,,,,,,,,
1,B,8273446,3387,,,,,,,,,,,,,,,,83.375,-76.750,-2.875
1,S,8273446,3387,1.120,0.800,1.440,-0.074,-0.049,-0.960,,,,,,,,,,,,
1,A,8275194,2987,,,,,,,0.227,-0.058,-0.998,,,,,,,,,
1,B,8275478,2032,,,,,,,,,,,,,-0.224,-0.112,0.000,,,
1,S,8275478,2032,1.440,1.120,1.760,-0.074,-0.049,-0.959,,,,,,,,,,,,
1,A,8278181,2987,,,,,,,0.226,-0.058,-0.997,,,,,,,,,
1,B,8278865,3387,,,,,,,,,,,,,,,,83.750,-75.750,-3.500
1,S,8278865,3387,1.760,1.440,2.080,-0.075,-0.049,-0.957,,,,,,,,,,,,
1,A,8281168,2987,,,,,,,0.227,-0.059,-0.996,,,,,,,,,
1,B,8282252,3387,,,,,,,,,,-0.093,-0.024,-1.005,,,,,,
1,S,8282252,3387,1.760,1.120,2.400,-0.077,-0.051,-0.957,,,,,,,,,,,,
1,A,8285151,3983,,,,,,,0.230,-0.058,-0.995,,,,,,,,,
1,B,8285639,3387,,,,,,,,,,,,,0.336,-0.112,0.000,,,
1,S,8285639,3387,1.760,0.800,2.400,-0.079,-0.052,-0.956,,,,,,,,,,,,
1,A,8288138,2987,,,,,,,0.229,-0.057,-0.996,,,,,,,,,
1,B,8289026,3387,,,,,,,,,,-0.095,-0.024,-1.007,,,,,,
1,S,8289026,3387,2.080,0.800,1.760,-0.079,-0.053,-0.956,,,,,,,,,,,,
1,A,8291125,2987,,,,,,,0.230,-0.058,-1.000,,,,,,,,,
1,B,8292413,3387,,,,,,,,,,,,,,,,83.562,-77.000,-2.375
1,S,8292413,3387,1.120,1.440,1.120,-0.079,-0.053,-0.957,,,,,,,,,,,,
1,A,8294112,2987,,,,,,,0.232,-0.058,-0.999,,,,,,,,,
1,B,8294445,2032,,,,,,,,,,,,,0.448,-0.112,0.000,,,
1,S,8294445,2032,0.800,1.440,1.120,-0.080,-0.052,-0.958,,,,,,,,,,,,
1,A,8298094,3982,,,,,,,0.233,-0.054,-1.002,,,,,,,,,
1,B,8298509,4064,,,,,,,,,,-0.098,-0.026,-1.005,,,,,,
1,S,8298509,4064,0.480,1.120,2.400,-0.081,-0.049,-0.959,,,,,,,,,,,,
1,A,8300086,1992,,,,,,,0.233,-0.057,-1.004,,,,,,,,,
1,B,8301219,2710,,,,,,,,,,-0.098,-0.025,-1.005,,,,,,
1,S,8301219,2710,0.800,0.800,2.400,-0.081,-0.049,-0.959,,,,,,,,,,,,
1,A,8303073,2987,,,,,,,0.234,-0.054,-1.007,,,,,,,,,
1,B,8304606,3387,,,,,,,,,,,,,,,,83.875,-76.688,-3.250
1,S,8304606,3387,0.480,0.480,1.760,-0.083,-0.048,-0.960,,,,,,,,,,,,
1,A,8307056,3983,,,,,,,0.236,-0.052,-1.007,,,,,,,,,
1,B,8307315,2709,,,,,,,,,,,,,0.000,-0.224,0.000,,,
1,S,8307315,2709,-0.160,0.800,1.760,-0.084,-0.048,-0.962,,,,,,,,,,,,
1,A,8309047,1991,,,,,,,0.236,-0.052,-1.009,,,,,,,,,
1,B,8310025,2710,,,,,,,,,,,,,,,,83.438,-77.188,-2.750
1,S,8310025,2710,0.160,1.120,1.760,-0.085,-0.048,-0.963,,,,,,,,,,,,
1,A,8312034,2987,,,,,,,0.236,-0.051,-1.009,,,,,,,,,
1,B,8313412,3387,,,,,,,,,,-0.098,-0.020,-1.012,,,,,,
1,S,8313412,3387,0.160,1.440,2.080,-0.086,-0.048,-0.965,,,,,,,,,,,,
1,A,8316017,3983,,,,,,,0.235,-0.051,-1.008,,,,,,,,,
1,B,8316799,3387,,,,,,,,,,,,,-0.448,-0.224,0.000,,,
1,S,8316799,3387,0.160,0.800,2.080,-0.085,-0.047,-0.965,,,,,,,,,,,,
1,A,8319004,2987,,,,,,,0.237,-0.049,-1.010,,,,,,,,,
1,B,8319508,2709,,,,,,,,,,-0.102,-0.018,-1.015,,,,,,
1,S,8319508,2709,-0.160,0.480,1.440,-0.085,-0.046,-0.965,,,,,,,,,,,,
1,A,8321991,2987,,,,,,,0.238,-0.050,-1.009,,,,,,,,,
1,B,8322895,3387,,,,,,,,,,,,,,,,85.000,-76.812,-3.562
1,S,8322895,3387,0.160,0.800,1.120,-0.088,-0.045,-0.965,,,,,,,,,,,,
1,A,8324978,2987,,,,,,,0.238,-0.048,-1.008,,,,,,,,,
1,B,8325605,2710,,,,,,,,,,,,,-0.560,-0.224,0.000,,,
1,S,8325605,2710,0.800,1.440,1.440,-0.089,-0.044,-0.965,,,,,,,,,,,,
1,A,8327965,2987,,,,,,,0.236,-0.050,-1.007,,,,,,,,,
1,B,8328992,3387,,,,,,,,,,-0.104,-0.016,-1.013,,,,,,
1,S,8328992,3387,1.440,1.760,2.080,-0.089,-0.044,-0.964,,,,,,,,,,,,
1,A,8330951,2986,,,,,,,0.238,-0.048,-1.007,,,,,,,,,
1,B,8331701,2709,,,,,,,,,,,,,,,,83.375,-77.312,-2.438
1,S,8331701,2709,1.440,1.120,2.080,-0.088,-0.044,-0.964,,,,,,,,,,,,
1,A,8332943,1992,,,,,,,0.238,-0.047,-1.008,,,,,,,,,
1,B,8334411,2710,,,,,,,,,,,,,-0.336,-0.112,0.000,,,
1,S,8334411,2710,0.800,0.800,2.080,-0.088,-0.043,-0.964,,,,,,,,,,,,
1,A,8337921,4978,,,,,,,0.238,-0.047,-1.007,,,,,,,,,
1,B,8338475,4064,,,,,,,,,,-0.102,-0.015,-1.015,,,,,,
1,S,8338475,4064,0.800,1.760,2.080,-0.089,-0.041,-0.964,,,,,,,,,,,,
1,A,8339912,1991,,,,,,,0.236,-0.047,-1.007,,,,,,,,,
1,B,8340507,2032,,,,,,,,,,-0.104,-0.016,-1.012,,,,,,
1,S,8340507,2032,1.120,2.080,2.080,-0.089,-0.041,-0.964,,,,,,,,,,,,
1,A,8342899,2987,,,,,,,0.237,-0.046,-1.008,,,,,,,,,
1,B,8343894,3387,,,,,,,,,,,,,,,,83.000,-76.688,-2.812
1,S,8343894,3387,1.120,2.400,2.080,-0.088,-0.041,-0.965,,,,,,,,,,,,
1,A,8345886,2987,,,,,,,0.234,-0.047,-1.008,,,,,,,,,
1,B,8346604,2710,,,,,,,,,,,,,-0.224,0.000,0.000,,,
1,S,8346604,2710,1.120,2.080,1.760,-0.086,-0.042,-0.965,,,,,,,,,,,,
